iata_code,icao_code,name,city,country,latitude,longitude
KMC,OEKK,"King Khaled Military City Airport","King Khaled Military City",SA,27.9009,45.528198
KMX,OEKM,"King Khalid Air Base","Khamis Mushait",SA,18.2973,42.803501
MED,OEMA,"Prince Mohammad Bin Abdulaziz Airport",Medina,SA,24.5534,39.705101
EAM,OENG,"Najran Domestic Airport",Najran,SA,17.611401,44.419201
NUM,OENN,"Neom Bay Airport",Sharma,SA,27.927598,35.28874
AQI,OEPA,"Al Qaisumah/Hafr Al Batin Airport",Qaisumah,SA,28.335199,46.125099
AKH,OEPS,"Prince Sultan Air Base","Al Kharj",SA,24.0627,47.580502
RAH,OERF,"Rafha Domestic Airport",Rafha,SA,29.626399993896,43.490600585938
RUH,OERK,"King Khaled International Airport",Riyadh,SA,24.9576,46.698799
RAE,OERR,"Arar Domestic Airport",Arar,SA,30.906600952148,41.138198852539
SHW,OESH,"Sharurah Domestic Airport",Sharurah,SA,17.4669,47.121399
AJF,OESK,"Al-Jawf Domestic Airport",Al-Jawf,SA,29.78510093689,40.099998474121
SLF,OESL,"As-Sulayyil Airport",As-Sulayyil,SA,20.464701,45.619598
TUU,OETB,"Tabuk Airport",Tabuk,SA,28.3654,36.6189
TIF,OETF,"Ta’if Regional Airport",Ta’if,SA,21.483001,40.543442
TUI,OETR,"Turaif Domestic Airport",Turaif,SA,31.692188,38.731544
WAE,OEWD,"Wadi Al Dawasir Domestic Airport","Wadi Al Dawasir",SA,20.504299,45.1996
EJH,OEWJ,"Al Wajh Domestic Airport","Al Wajh",SA,26.198601,36.476398
YNB,OEYN,"Prince Abdul Mohsin bin Abdulaziz International Airport / Yanbu Airport",Yanbu,SA,24.144199,38.0634
ZUL,OEZL,"Zilfi Airport",Zilfi,SA,26.35000038147,44.833000183105
OGM,,"Ogobsucum Airport",Ustupu,PA,9.1383,-77.93385
IAQ,,"Bahregan Airport","Imam Hassan",IR,29.840099,50.272701
ABD,OIAA,"Abadan Airport",Abadan,IR,30.367887,48.230075
DEF,OIAD,"Dezful Airport",Dezful,IR,32.434399,48.397598
AKW,OIAG,"Aghajari Airport",Aghajari,IR,30.7444,49.6772
GCH,OIAH,"Gachsaran Airport",Gachsaran,IR,30.333869,50.833796
QMJ,,"Shahid Asiyaee Airport","Masjed Soleyman",IR,32.001719,49.268599
OMI,OIAJ,"Omidiyeh Airport",Omidiyeh,IR,30.835199,49.534901
MRX,OIAM,"Mahshahr Airport",Mahshahr,IR,30.5562,49.151901
AWZ,OIAW,"Lieutenant General Qasem Soleimani International Airport",Ahvaz,IR,31.3374,48.762001
AEU,OIBA,"Abu Musa Island Airport","Abu Musa",IR,25.8757,55.033001
BUZ,OIBB,"Bushehr Airport",Bushehr,IR,28.9447994232,50.8345985413
KNR,OIBJ,"Jam Airport",Jam,IR,27.820499,52.3522
KIH,OIBK,"Kish International Airport","Kish Island",IR,26.5261993408,53.9802017212
BDH,OIBL,"Bandar Lengeh International Airport","Bandar Lengeh",IR,26.532283,54.82484
PGU,OIBP,"Persian Gulf International Airport",Khiyaroo,IR,27.379601,52.737701
KHK,OIBQ,"Khark Airport",Khark,IR,29.260503,50.322193
SXI,OIBS,"Siri Airport",Siri,IR,25.908899,54.539398
LVP,OIBV,"Lavan Airport","Lavan Airport",IR,26.810742,53.354302
KSH,OICC,"Shahid Ashrafi Esfahani Airport",Kermanshah,IR,34.3459014893,47.1581001282
IIL,OICI,"Ilam Airport",Ilam,IR,33.586601257324,46.404800415039
KHD,OICK,"Khoram Abad Airport",,IR,33.435398101807,48.282901763916
SDG,OICS,"Sanandaj Airport",,IR,35.245899200439,47.009201049805
IFH,OIFE,"Hesa Airport",Hesa,IR,32.928902,51.5611
KKS,OIFK,"Kashan Airport",Kashan,IR,33.895302,51.577
IFN,OIFM,"Isfahan Shahid Beheshti International Airport",Isfahan,IR,32.750755,51.861483
CQD,OIFS,"Shahrekord Airport",Shahrekord,IR,32.2971992493,50.8422012329
RAS,OIGG,"Sardar-e-Jangal Airport",Rasht,IR,37.323333,49.617778
HDM,OIHH,"Hamadan Airport",Hamadan,IR,34.869202,48.552502
AJK,OIHR,"Arak Airport",Araak,IR,34.1381,49.847301
NUJ,OIHS,"Nojeh Air Base",Amirabad,IR,35.211601,48.6534
IKA,OIIE,"Imam Khomeini International Airport",Tehran,IR,35.41609954834,51.152198791504
THR,OIII,"Mehrabad International Airport",Tehran,IR,35.68920135498,51.313400268555
GZW,OIIK,"Qazvin Airport",Qazvin,IR,36.240101,50.0471
PYK,OIIP,"Payam Karaj International Airport",Karaj,IR,35.7761,50.826698
SNX,OIIS,"Semnan Municipal Airport",Semnan,IR,35.591099,53.495098
BND,OIKB,"Bandar Abbas International Airport","Bandar Abbas",IR,27.218299865723,56.377799987793
JYR,OIKJ,"Jiroft Airport",Jiroft,IR,28.723519,57.675037
KER,OIKK,"Ayatollah Hashemi Rafsanjani International Airport",Kerman,IR,30.271276,56.949692
BXR,OIKM,"Bam Airport",Bam,IR,29.0842,58.450001
HDR,OIKP,"Havadarya Airport","Bandar Abbas",IR,27.1583,56.172501
GSM,OIKQ,"Qeshm Dayrestan International Airport",Dayrestan,IR,26.754639,55.902353
RJN,OIKR,"Rafsanjan Airport",Rafsanjan,IR,30.298345,56.048979
SYJ,OIKY,"Sirjan Airport",Sirjan,IR,29.5509,55.672699
XBJ,OIMB,"Birjand International Airport",Birjand,IR,32.896525,59.281258
CKT,OIMC,"Sarakhs Airport",Sarakhs,IR,36.501202,61.064899
RUD,OIMJ,"Shahrud International Airport",Shahrud,IR,36.425301,55.104198
MHD,OIMM,"Mashhad International Airport",Mashhad,IR,36.235198974609,59.640998840332
BJB,OIMN,"Bojnord Airport",Bojnord,IR,37.493000030518,57.308200836182
AFZ,OIMS,"Sabzevar National Airport",Sabzevar,IR,36.168098449707,57.595199584961
TCX,OIMT,"Tabas Airport",Tabas,IR,33.667801,56.8927
KLM,OINE,"Kalaleh Airport",Kalaleh,IR,37.383301,55.452
GBT,OING,"Gorgan Airport",Gorgan,IR,36.9094009399,54.4012985229
BSM,OINJ,"Bishe Kola Air Base",Amol,IR,36.655102,52.349602
NSH,OINN,"Nowshahr Airport",Nowshahr,IR,36.664286,51.46273
RZR,OINR,"Ramsar Airport",Ramsar,IR,36.90701,50.687316
SRY,OINZ,"Sari Dasht-e Naz International Airport",Sari,IR,36.644408,53.188761
FAZ,OISF,"Fasa Airport",Fasa,IR,28.8918,53.723301
JAR,OISJ,"Jahrom Airport",Jahrom,IR,28.5867004395,53.5791015625
LRR,OISL,"Lar Airport",Lar,IR,27.6747,54.383301
LFM,OISR,"Lamerd Airport",Lamerd,IR,27.3727,53.188801
SYZ,OISS,"Shiraz Shahid Dastghaib International Airport",Shiraz,IR,29.5392,52.589802
YES,OISY,"Yasuj Airport",Yasuj,IR,30.702238,51.542988
KHA,OITH,"Khaneh Airport",Khaneh,IR,36.729096,45.158084
KHY,OITK,"Khoy Airport",Khoy,IR,38.427501678467,44.973598480225
ADU,OITL,"Ardabil Airport",Ardabil,IR,38.3256988525,48.4244003296
ACP,OITM,"Sahand Airport",Maragheh,IR,37.347999572754,46.127899169922
PFQ,OITP,"Parsabad-Moghan Airport",Parsabad,IR,39.6036,47.8815
OMH,OITR,"Urmia Airport",Urmia,IR,37.6680984497,45.0686988831
TBZ,OITT,"Tabriz International Airport",Tabriz,IR,38.1339,46.235001
IMQ,OITU,"Maku National Airport",Showt,IR,39.191293,44.928505
JWN,OITZ,"Zanjan Airport",Zanjan,IR,36.7737007141,48.3594017029
AZD,OIYY,"Shahid Sadooghi Airport",Yazd,IR,31.9048995972,54.2765007019
ACZ,OIZB,"Zabol Airport",Zabol,IR,31.098301,61.5439
ZBR,OIZC,"Chabahar Konarak International Airport",Konarak,IR,25.44319,60.382167
ZAH,OIZH,"Zahedan International Airport",Zahedan,IR,29.475700378418,60.906200408936
IHR,OIZI,"Iranshahr Airport",Iranshahr,IR,27.236099,60.720001
JSK,OIZJ,"Jask Airport",Bandar-e-Jask,IR,25.654757,57.801718
AMM,OJAI,"Queen Alia International Airport",Amman,JO,31.7226009369,35.9931983948
ADJ,OJAM,"Amman Civil (Marka International) Airport",Amman,JO,31.9727,35.9916
AQJ,OJAQ,"Aqaba King Hussein International Airport",Aqaba,JO,29.611600875854,35.018100738525
OMF,OJMF,"King Hussein Air College",Mafraq,JO,32.3564,36.259201
XIJ,OKAJ,"Ahmed Al Jaber Air Base","Ahmed Al Jaber AB",KW,28.9347991943,47.7919006348
KWI,OKKK,"Kuwait International Airport","Kuwait City",KW,29.226601,47.968899
BEY,OLBA,"Beirut Rafic Hariri International Airport",Beirut,LB,33.820899963379,35.488399505615
OLH,,"Old Harbor Airport","Old Harbor",US,57.218102,-153.270004
KYE,OLKA,"Rene Mouawad Air Base / Kleyate Airport",Tripoli,LB,34.589298,36.011299
BYB,,"Dibba Airport","Dibba al Baya",OM,25.614229,56.2444
AOM,,"Adam Airport",Adam,OM,22.4919444444,57.3838888889
DQM,,"Duqm International Airport",Duqm,OM,19.501944,57.634167
MNH,,"Mussanah Airport","Al Masna'ah",OM,23.640556,57.4875
AUH,OMAA,"Zayed International Airport","Abu Dhabi",AE,24.443764,54.651718
AZI,OMAD,"Al Bateen Executive Airport","Abu Dhabi",AE,24.428301,54.458099
AAN,OMAL,"Al Ain International Airport","Al Ain",AE,24.261699676514,55.609199523926
DHF,OMAM,"Al Dhafra Air Base",,AE,24.2481994629,54.5476989746
XSB,OMBY,"Sir Bani Yas Airport","Sir Bani Yas",AE,24.283611,52.580278
DXB,OMDB,"Dubai International Airport",Dubai,AE,25.2527999878,55.3643989563
ZDY,OMDL,"Delma Airport","Delma Island",AE,24.51,52.3352
NHD,OMDM,"Al Minhad Air Base",Dubai,AE,25.0268001556,55.3661994934
DWC,OMDW,"Al Maktoum International Airport","Jebel Ali",AE,24.896356,55.161389
FJR,OMFJ,"Fujairah International Airport",Fujairah,AE,25.1122,56.324001
RKT,OMRK,"Ras Al Khaimah International Airport","Ras Al Khaimah",AE,25.613500595093,55.938800811768
SHJ,OMSJ,"Sharjah International Airport",Sharjah,AE,25.3286,55.5172
OMY,,"Preah Vinhear Airport","Tbeng Meanchey",KH,13.7597,104.97173
RMB,OOBR,"Buraimi Airport",Buraimi,OM,24.241626,55.783674
FAU,OOFD,"Fahud Airport",Fahud,OM,22.354759,56.484146
RNM,OOGB,"Qarn Alam Airport",Ghaba,OM,21.377199,57.056293
JNJ,,"Ja'Aluni Airport",Duqm,OM,19.4749,57.3083
KHS,OOKB,"Khasab Airport",Khasab,OM,26.171,56.240601
LKW,OOLK,"Lekhwair Airport",Lekhwair,OM,22.804866,55.372801
MSH,OOMA,"RAFO Masirah",Masirah,OM,20.6754,58.890499
MCT,OOMS,"Muscat International Airport",Muscat,OM,23.5933,58.284401
OMM,OOMX,"Marmul Airport",Marmul,OM,18.138999,55.179005
SLL,OOSA,"Salalah Airport",Salalah,OM,17.03870010376,54.091300964355
OHS,OOSH,"Sohar Airport",Sohar,OM,24.38604,56.62541
TTH,OOTH,"Thumrait Air Base",Thumrait,OM,17.666,54.024601
DDU,,"Dadu West Airport",Dadu,PK,26.740800857544,67.666603088379
BHW,,"Bhagatanwala Airport",Bhagatanwala,PK,32.056098938,72.9484024048
BNP,OPBN,"Bannu Airport",Bannu,PK,32.9729,70.527901
WGB,,"Bahawalnagar Airport",Bahawalnagar,PK,29.946300506592,73.249099731445
BHV,OPBW,"Bahawalpur Airport",Bahawalpur,PK,29.348100662231,71.718002319336
CJL,OPCH,"Chitral Airport",Chitral,PK,35.886213,71.799922
CHB,OPCL,"Chilas Airport",Chilas,PK,35.426700592,74.081703186
DBA,OPDB,"Dalbandin Airport",Dalbandin,PK,28.8782997131,64.3998031616
DEA,OPDG,"Dera Ghazi Khan Airport","Dera Ghazi Khan",PK,29.961000442505,70.485900878906
DSK,OPDI,"Dera Ismael Khan Airport [IN-ACTIVE]","Dera Ismael Khan",PK,31.909401,70.896599
LYP,OPFA,"Faisalabad International Airport",Faisalabad,PK,31.364999771118,72.99479675293
GWD,OPGD,"New Gwadar International Airport",Gurandani,PK,25.296733,62.498822
GIL,OPGT,"Gilgit Airport",Gilgit,PK,35.918800354004,74.333602905273
ISB,OPIS,"Islamabad International Airport",Attock,PK,33.549,72.82566
JAG,OPJA,"Shahbaz Air Base",Jacobabad,PK,28.284200668335,68.449699401855
KHI,OPKC,"Jinnah International Airport",Karachi,PK,24.9065,67.160797
HDD,OPKD,"Hyderabad Airport",Hyderabad,PK,25.3181,68.366096
KDD,OPKH,"Khuzdar Airport",Khuzdar,PK,27.790599823,66.6473007202
OHT,OPKT,"Kohat Airport",Kohat,PK,33.5699996948,71.4400024414
LHE,OPLA,"Allama Iqbal International Airport",Lahore,PK,31.521601,74.403603
LRG,OPLL,"Loralai Airport",Loralai,PK,30.355499267578,68.613502502441
XJM,OPMA,"Mangla Airport",Mangla,PK,33.050098419189,73.638397216797
MFG,OPMF,"Muzaffarabad Airport",Muzaffarabad,PK,34.339001,73.508598
MWD,OPMI,"Mianwali Air Base",Mianwali,PK,32.563098907471,71.570701599121
MJD,OPMJ,"Moenjodaro Airport",Moenjodaro,PK,27.335199,68.143097
MPD,OPMP,"Sindhri Tharparkar Airport",Sindhri,PK,25.682800292969,69.072799682617
ATG,,"Minhas Air Base",Kamra,PK,33.8690986633,72.4009017944
MUX,OPMT,"Multan International Airport",Multan,PK,30.203199386597,71.419097900391
WNS,OPNH,"Shaheed Benazirabad Airport",Nawabashah,PK,26.2194,68.390099
ORW,OPOR,"Ormara Airport","Ormara Raik",PK,25.276625,64.588343
PAJ,OPPC,"Parachinar Airport",Parachinar,PK,33.9021,70.071602
PJG,OPPG,"Panjgur Airport",Panjgur,PK,26.9545,64.1325
PSI,OPPI,"Pasni Airport",Pasni,PK,25.290501,63.3451
PEW,OPPS,"Peshawar International Airport",Peshawar,PK,33.993900299072,71.514602661133
UET,OPQT,"Quetta International Airport",Quetta,PK,30.251399993896,66.937797546387
RYK,OPRK,"Shaikh Zaid Airport","Rahim Yar Khan",PK,28.383899688721,70.279602050781
RAZ,OPRT,"Rawalakot Airport",Rawalakot,PK,33.849701,73.798103
SBQ,OPSB,"Sibi Airport",Sibi,PK,29.571199,67.8479
KDU,OPSD,"Skardu Airport",Skardu,PK,35.335498809814,75.536003112793
SKZ,OPSK,"Sukkur Airport","Mirpur Khas",PK,27.72200012207,68.791702270508
SYW,OPSN,"Sehwan Sharif Airport","Sehwan Sharif",PK,26.473101,67.717201
SGI,OPSR,"Mushaf Air Base",Sargodha,PK,32.048599243164,72.665000915527
SDT,OPSS,"Saidu Sharif Airport","Saidu Sharif",PK,34.813599,72.352798
SKT,OPST,"Sialkot International Airport",Sialkot,PK,32.535557,74.363892
SUL,OPSU,"Sui Airport",Sui,PK,28.645099639893,69.176902770996
RZS,OPSW,"Sawan Airport","Sawan Gas Field",PK,26.9662,68.878098
TLB,OPTA,"Tarbela Dam Airport",Tarbela,PK,33.9860992432,72.6113967896
BDN,OPTH,"Talhar Airport",Badin,PK,24.841499328613,68.838401794434
TFT,,"Taftan Airport",Taftan,PK,28.964199066162,61.595401763916
TUK,OPTU,"Turbat International Airport",Turbat,PK,25.986400604248,63.030200958252
WAF,OPWN,"Wana Airport",Waana,PK,32.304698944092,69.57039642334
PZH,OPZB,"Zhob Airport","Fort Sandeman",PK,31.358400344849,69.463600158691
IQA,ORAA,"Al Asad Air Base",Hīt,IQ,33.7855987549,42.4412002563
TQD,ORAT,"Al Taqaddum Air Base","Al Habbaniyah",IQ,33.33810043335,43.597099304199
BMN,ORBB,"Bamarni Airport",Bamarni,IQ,37.098801,43.266602
BGW,ORBI,"Baghdad International Airport / New Al Muthana Air Base",Baghdad,IQ,33.262501,44.2346
OSM,ORBM,"Mosul International Airport",Mosul,IQ,36.305801,43.1474
EBL,ORER,"Erbil International Airport",Arbil,IQ,36.237598419189,43.963199615479
ORI,,"Port Lions Airport","Port Lions",US,57.884905,-152.847719
KIK,ORKK,"Kirkuk Air Base",Kirkuk,IQ,35.469501,44.3489
BSR,ORMM,"Basra International Airport",Basra,IQ,30.549101,47.662102
NJF,ORNI,"Al Najaf International Airport",Najaf,IQ,31.989853,44.404317
RQW,,"Qayyarah West Airport",Qayyarah,IQ,35.7672,43.125099
ISU,ORSU,"Sulaymaniyah International Airport",Sulaymaniyah,IQ,35.5617485046,45.3167381287
XNH,,"Ali Air Base",Nasiriyah,IQ,30.935801,46.090099
ALP,OSAP,"Aleppo International Airport",Aleppo,SY,36.180698,37.2244
DAM,OSDI,"Damascus International Airport",Damascus,SY,33.411499023438,36.515598297119
DEZ,OSDZ,"Deir ez-Zor Airport","Deir ez-Zor",SY,35.2854,40.175999
KAC,OSKL,"Qamishli Airport",Qamishly,SY,37.020599,41.191399
LTK,OSLK,"Hmeimim Air Base",Latakia,SY,35.4011,35.9487
PMS,OSPR,"Palmyra Airport",Tadmur,SY,34.5574,38.316898
DIA,OTBD,"Doha International Airport",Doha,QA,25.261101,51.565102
XJD,OTBH,"Al Udeid Air Base","Ar Rayyan",QA,25.1173000336,51.3149986267
DOH,OTHH,"Hamad International Airport",Doha,QA,25.273056,51.608056
OTT,,"Andre Maggi Airport",Cotriguaçu,BR,-9.898611,-58.581944
OUM,,"Oum Hadjer Airport","Oum Hadjer",TD,13.278244,19.710256
OXO,,"Orientos Airport",Orientos,AU,-28.0598,141.5361
ADE,OYAA,"Aden International Airport",Aden,YE,12.8295,45.028801
EAB,,"Abs Airport",Abs,YE,16.010983,43.176771
AXK,OYAT,"Ataq Airport",Ataq,YE,14.5513,46.826199
BYD,,"Al-Bayda Airport",Al-Bayda,YE,14.105974,45.441079
BHN,OYBN,"Beihan Airport",Beihan,YE,14.781714,45.719703
BUK,,"Al-Bough Airport",Al-Bough,YE,17.350352,44.625542
AAY,OYGD,"Al Ghaydah International Airport","Al Ghaydah",YE,16.193341,52.174186
KAM,OYKM,"Kamaran Airport",Kamaran,YE,15.368755,42.612515
MYN,OYMB,"Marib Airport",Marib,YE,15.469228,45.327272
UKR,OYMS,"Mukeiras Airport",Mukayras,YE,13.9368,45.657
IHN,OYQN,"Qishn Airport",Qishn,YE,15.417,51.682999
RIY,OYRN,"Riyan Mukalla International Airport",Riyan,YE,14.6626,49.375
SYE,OYSH,"Sadah Airport",Sa'dah,YE,16.967542,43.728103
SAH,OYSN,"Sanaa International Airport",Sanaa,YE,15.4763,44.2197
SCT,OYSQ,"Socotra International Airport",Mori,YE,12.6307,53.9058
GXF,OYSY,"Seiyun Hadhramaut International Airport",Seiyun,YE,15.9661,48.7883
TAI,OYTZ,"Ta'izz International Airport",Ta'izz,YE,13.6859998703,44.1390991211
ACU,,"Achutupu Airport",Mamitupu,PA,9.188481,-77.994153
AIL,,"Ailigandí Airport","Isla Lorenzo Bello",PA,9.2226,-78.0236
CTE,,"Cartí Airport","Cartí Islands",PA,9.452863,-78.978917
MPP,,"Mulatupo Airport",Mulatupo,PA,8.945487,-77.733486
PYC,,"Playón Chico Airport",Ukupseni,PA,9.30692,-78.235273
NMG,,"San Miguel Airport","Isla del Rey",PA,8.456507,-78.934214
TUW,,"Tubualá Airport",Coetupo,PA,8.918601,-77.709182
PYV,,"Yaviza Airport",Yaviza,PA,8.1528,-77.687
AML,,"Puerto Armuelles Airport","Puerto Armuelles",PA,8.267667,-82.864537
BFQ,,"Bahia Piña Airport","Puerto Piña",PA,7.58737,-78.179939
ELE,,"EL Real Airport","El Real de Santa María",PA,8.107235,-77.725545
OTD,,"Raul Arias Espinoza Airport","Contadora Island",PA,8.62876,-79.034698
SAX,,"Sambú Airport","Boca de Sábalo",PA,8.026279,-78.209555
AKB,PAAK,"Atka Airport",Atka,US,52.220299,-174.205994
PML,PAAL,"Port Moller Airport","Cold Bay",US,56.006001,-160.561005
PTD,PAAP,"Port Alexander Seaplane Base","Port Alexander",US,56.246799,-134.647995
PAQ,PAAQ,"Warren ""Bud"" Woods Palmer Municipal Airport",Palmer,US,61.594898,-149.08901
ATU,PAAT,"Casco Cove Coast Guard Station",Attu,US,52.829797,173.173796
BTI,PABA,"Barter Island Long Range Radar Station Airport","Barter Island",US,70.134003,-143.582001
BET,PABE,"Bethel Airport",Bethel,US,60.77980042,-161.8379974
BVU,PABG,"Beluga Airport",Beluga,US,61.1721992493,-151.044006348
BIG,PABI,"Allen Army Airfield","Delta Junction Ft Greely",US,63.9944992065,-145.722000122
BKC,PABL,"Buckland Airport",Buckland,US,65.981598,-161.149002
BMX,PABM,"Big Mountain Airport","Big Mountain",US,59.362274,-155.260148
BRW,PABR,"Wiley Post Will Rogers Memorial Airport",Utqiaġvik,US,71.285402,-156.766008
BTT,PABT,"Bettles Airport",Bettles,US,66.913902,-151.529007
CDB,PACD,"Cold Bay Airport","Cold Bay",US,55.207871,-162.725029
CEM,PACE,"Central Airport",Central,US,65.573815,-144.780707
CIK,PACI,"Chalkyitsik Airport",Chalkyitsik,US,66.644997,-143.740005
CYF,PACK,"Chefornak Airport",Chefornak,US,60.136667,-164.279167
SCM,PACM,"Scammon Bay Airport","Scammon Bay",US,61.84471,-165.575209
IRC,PACR,"Circle City (New) Airport",Circle,US,65.827673,-144.076195
WSF,PACS,"Cape Sarichef Airport","Cape Sarichef",US,54.583934,-164.905727
CDV,PACV,"Merle K (Mudhole) Smith Airport",Cordova,US,60.491798,-145.477997
CXF,PACX,"Coldfoot Airport",Coldfoot,US,67.2521972656,-150.203994751
CYT,PACY,"Yakataga Airport",Yakataga,US,60.080974,-142.494541
CZF,PACZ,"Cape Romanzof LRRS Airport","Cape Romanzof",US,61.78030014,-166.0390015
DRG,PADE,"Deering Airport",Deering,US,66.068901,-162.766914
RDB,PADG,"Red Dog Airport","Red Dog",US,68.032097,-162.899002
ADK,PADK,"Adak Airport",Adak,US,51.883564,-176.642783
DLG,PADL,"Dillingham Airport",Dillingham,US,59.04470062,-158.5050049
MLL,PADM,"Marshall Don Hunter Sr Airport",Marshall,US,61.8643,-162.026001
ADQ,PADQ,"Kodiak Airport",Kodiak,US,57.75,-152.4940033
DUT,PADU,"Tom Madsen (Dutch Harbor) Airport",Unalaska,US,53.89881,-166.544996
KKH,PADY,"Kongiganak Airport",Kongiganak,US,59.9608,-162.880997
EDF,PAED,"Elmendorf Air Force Base",Anchorage,US,61.251709,-149.807097
EEK,PAEE,"Eek Airport",Eek,US,60.213173,-162.044048
EAA,PAEG,"Eagle Airport",Eagle,US,64.778003,-141.150455
EHM,PAEH,"Cape Newenham LRRS Airport","Cape Newenham",US,58.6464004517,-162.06300354
EIL,PAEI,"Eielson Air Force Base",Fairbanks,US,64.66570282,-147.102005
ELV,PAEL,"Elfin Cove Seaplane Base","Elfin Cove",US,58.1952018738,-136.347000122
EMK,PAEM,"Emmonak Airport",Emmonak,US,62.78609848,-164.4909973
ENA,PAEN,"Kenai Municipal Airport",Kenai,US,60.570946,-151.245174
WWT,PAEW,"Mertarvik Airport",Mertarvik,US,60.81037,-164.499511
FAI,PAFA,"Fairbanks International Airport",Fairbanks,US,64.815102,-147.856003
FBK,PAFB,"Ladd Army Airfield",Fairbanks,US,64.837502,-147.613998
ABL,PAFM,"Ambler Airport",Ambler,US,67.105529,-157.855339
FRN,PAFR,"Bryant Army Airfield","Fort Richardson",US,61.266399,-149.653
NIB,PAFS,"Nikolai Airport",Nikolai,US,63.017949,-154.360399
GAL,PAGA,"Edward G. Pitka Sr Airport",Galena,US,64.736198,-156.936997
GBH,PAGB,"Galbraith Lake Airport","Galbraith Lake",US,68.4796981812,-149.490005493
KWK,PAGG,"Kwigillingok Airport",Kwigillingok,US,59.876499,-163.169005
SHG,PAGH,"Shungnak Airport",Shungnak,US,66.88809967041,-157.16200256348
GKN,PAGK,"Gulkana Airport",Gulkana,US,62.155859,-145.454662
GLV,PAGL,"Golovin Airport",Golovin,US,64.550499,-163.007004
GAM,PAGM,"Gambell Airport",Gambell,US,63.767694,-171.733303
AGN,PAGN,"Angoon Seaplane Base",Angoon,US,57.497097,-134.56722
BGQ,PAGQ,"Big Lake Airport","Big Lake",US,61.534658,-149.812936
GST,PAGS,"Gustavus Airport",Gustavus,US,58.4253006,-135.7070007
NME,PAGT,"Nightmute Airport",Nightmute,US,60.469129,-164.70407
SGY,PAGY,"Skagway Airport",Skagway,US,59.460343,-135.316651
GMT,PAGZ,"Granite Mountain Air Station","Granite Mountain",US,65.40209961,-161.2810059
HCR,PAHC,"Holy Cross Airport","Holy Cross",US,62.188301086426,-159.77499389648
HSL,PAHL,"Huslia Airport",Huslia,US,65.697899,-156.350998
HNS,PAHN,"Haines Airport",Haines,US,59.243921,-135.523925
HOM,PAHO,"Homer Airport",Homer,US,59.644456,-151.479235
HPB,PAHP,"Hooper Bay Airport","Hooper Bay",US,61.523899,-166.147003
HUS,PAHU,"Hughes Airport",Hughes,US,66.04109955,-154.2630005
SHX,PAHX,"Shageluk Airport",Shageluk,US,62.692144,-159.569035
HYG,PAHY,"Hydaburg Seaplane Base",Hydaburg,US,55.205227,-132.830286
IGG,PAIG,"Igiugig Airport",Igiugig,US,59.324001,-155.901993
EGX,PAII,"Egegik Airport",Egegik,US,58.184386,-157.374873
IAN,PAIK,"Bob Baker Memorial Airport",Kiana,US,66.976128,-160.439014
ILI,PAIL,"Iliamna Airport",Iliamna,US,59.754398,-154.910996
UTO,PAIM,"Indian Mountain LRRS Airport","Utopia Creek",US,65.992798,-153.703995
MCL,PAIN,"Denali National Park Airport","Denali Park",US,63.732465,-148.911266
WAA,PAIW,"Wales Airport",Wales,US,65.622593,-168.095
KCG,,"Chignik Airport",Chignik,US,56.311501,-158.373001
JNU,PAJN,"Juneau International Airport",Juneau,US,58.355,-134.576004
KGK,PAJZ,"Koliganek Airport",Koliganek,US,59.726600647,-157.259002686
KDK,PAKD,"Kodiak Municipal Airport",Kodiak,US,57.806151,-152.373693
KFP,PAKF,"False Pass Airport","False Pass",US,54.84751,-163.407168
AKK,PAKH,"Akhiok Airport",Akhiok,US,56.938702,-154.182999
KPN,PAKI,"Kipnuk Airport",Kipnuk,US,59.931796,-164.028196
KKA,PAKK,"Koyuk Alfred Adams Airport",Koyuk,US,64.939499,-161.154007
LKK,PAKL,"Kulik Lake Airport","Kulik Lake",US,58.9821014404,-155.121002197
AKN,PAKN,"King Salmon Airport","King Salmon",US,58.677845,-156.651965
IKO,PAKO,"Nikolski Air Station",Nikolski,US,52.941552,-168.849478
AKP,PAKP,"Anaktuvuk Pass Airport","Anaktuvuk Pass",US,68.133598,-151.742996
KTN,PAKT,"Ketchikan International Airport",Ketchikan,US,55.35559845,-131.7140045
UUK,PAKU,"Ugnu-Kuparuk Airport",Kuparuk,US,70.3308029175,-149.598007202
KAL,PAKV,"Kaltag Airport",Kaltag,US,64.31864,-158.74197
KLW,PAKW,"Klawock Airport",Klawock,US,55.579201,-133.076004
KYK,PAKY,"Karluk Airport",Karluk,US,57.565919,-154.453762
KLN,PALB,"Larsen Bay Airport","Larsen Bay",US,57.53516,-153.976455
KLG,PALG,"Kalskag Airport",Kalskag,US,61.53630065918,-160.34100341797
PTA,PALJ,"Port Alsworth Airport","Port Alsworth",US,60.201681,-154.325863
LNI,PALN,"Point Lonely Short Range Radar Site Airfield","Point Lonely",US,70.911118,-153.237766
